iter,TrainError,ValidationError
1085,0.0497001541071233,0.0529825598640401
1086,0.0534002436736661,0.0501107182558249
1087,0.0496744284653321,0.0501085653388546
1088,0.0496734895459258,0.050106416034092
1089,0.0496725528185895,0.0501042703235775
1090,0.0496952350151646,0.0501019973568065
1091,0.049694193326613,0.0500997509811926
1092,0.0496762875117438,0.0500974632890852
1093,0.049675219784543,0.0500951794784359
1094,0.0496778017624694,0.0500928792121406
1095,0.0496767442156426,0.0500906057580792
1096,0.0496756994414786,0.0500883360677188
1097,0.0496746568349324,0.0500860701254382
1098,0.0496736163831124,0.050083579307487
1099,0.0496724731585131,0.0500810699040875
1100,0.049671321921187,0.050078562738369
1101,0.0496701722269736,0.0500760598957983
1102,0.0494541624280305,0.0500735054139468
1103,0.0494529751129217,0.0529429225761347
1104,0.0532213325435867,0.0500671194365161
1105,0.049450922123344,0.050064856741886
1106,0.0494498671486737,0.0499653250876207
1107,0.0494488145074173,0.0499629686952035
1108,0.0494477641838933,0.0499606161856819
1109,0.0494467161626705,0.0499582675414868
1110,0.0494456704285648,0.0499559227453064
1111,0.0494446269666313,0.0499533452100802
1112,0.0494434805571468,0.0499507484017472
1113,0.0494423262439146,0.0499481538668727
1114,0.0494411736084465,0.0499455637621269
1115,0.0494400236010664,0.0497000322204273
1116,0.0494388763007541,0.0496972979880856
1117,0.0494377316987924,0.0496945686717354
1118,0.0494365897779003,0.0496918442491802
1119,0.0494354505202224,0.0496891246983592
1120,0.0494343139081253,0.0496864099975326
1121,0.0494331799242765,0.0496837001252982
1122,0.0494320485516459,0.0525536204160968
1123,0.0532020854151328,0.0496765896284449
1124,0.0494293052263357,0.0496737520286164
1125,0.0494281436065091,0.0496713635206945
1126,0.0494271468602837,0.0496689787662013
1127,0.0494261521445689,0.0496665977507894
1128,0.049425159447945,0.0496642204603085
1129,0.0494241687591695,0.0496618468807988
1130,0.0494231800671711,0.0496594769984928
1131,0.0494221933610522,0.0496571107998086
1132,0.0494212086300816,0.0496547482713478
1133,0.0494202258636932,0.0496523893998918
1134,0.0494192450514826,0.0496497961505134
1135,0.0494181672762991,0.0496471832572158
1136,0.0494170818577043,0.0496445724013549
1137,0.0494159978049205,0.0496419657580893
1138,0.0494149160157639,0.0496393635319537
1139,0.0494138365690436,0.0496367657286008
1140,0.0494127594610529,0.0496341723338068
1141,0.0494116846799482,0.0496315833315553
1142,0.0494106122132576,0.0496289987058591
1143,0.049409542048635,0.052502746534118
1144,0.053181353704267,0.0496249372797634
1145,0.0494069067655331,0.0496222159252799
1146,0.0494058039087699,0.0496199296545514
1147,0.0494048609270229,0.049617646834061
1148,0.0494039197414936,0.0496153674526699
1149,0.0494029803438107,0.049613091499381
1150,0.0494020427257268,0.0496108189633341
1151,0.0494011068791161,0.0496085498338046
1152,0.0494001727959723,0.0496062841002024
1153,0.0493992404684085,0.0496040217520666
1154,0.0493983098886524,0.0496017627790672
1155,0.049397381049046,0.0495995071710001
1156,0.0493964539420433,0.0495972549177845
1157,0.0493955285602074,0.0495947787311115
1158,0.0493945115665337,0.0495922836262745
1159,0.0493934872214373,0.0495897903068214
1160,0.04939246402703,0.0495873008527819
1161,0.049391442833373,0.0495848154626233
1162,0.0493904237178061,0.0495823341448521
1163,0.0493894066797573,0.0495798568889367
1164,0.0493883917109226,0.0495773836825668
1165,0.0493873788023445,0.0495749145133988
1166,0.0493863679451309,0.0524469448278101
1167,0.0531600309999942,0.0495683076427925
1168,0.0493843035400684,0.0495657071401325
1169,0.0493832555235519,0.0495635284561477
1170,0.0493823622829086,0.0495613529375137
1171,0.0493814706661073,0.0495591805755041
1172,0.0493805806667519,0.0495570113614968
1173,0.049379692278539,0.0495548452869661
1174,0.0493788054952504,0.0495526823434869
1175,0.0495843032305415,0.0495505437147808
1176,0.0495834288218788,0.0495484296177726
1177,0.0495825648580875,0.0495463186301053
1178,0.0495817025734748,0.0495442107408993
1179,0.049580841959172,0.0495421059394216
1180,0.049579983006445,0.0495397918288153
1181,0.0495790390884021,0.0495374599812882
1182,0.0495780884175736,0.0495351297391997
1183,0.049361059273793,0.0495327529662478
1184,0.0493600743631832,0.0495306149465445
1185,0.0493591887084189,0.0495284801968265
1186,0.0493583048850534,0.0495263487041662
1187,0.0493574228821363,0.0495242204558137
1188,0.0493565426888843,0.0495220954391994
1189,0.0493556642946784,0.0523953992702501
1190,0.0531312048557308,0.0495161941703922
1191,0.0493534322320821,0.0495141054511324
1192,0.0493525688302441,0.0495120198565757
1193,0.0493517071721191,0.0495097269402609
1194,0.049350760366335,0.049507416527197
1195,0.0493498068779583,0.0495051077806678
1196,0.0493488546191466,0.049502802622594
1197,0.049347904377065,0.0495005012333403
1198,0.0493469562195788,0.0494982036175441
1199,0.04934601014211,0.0494959097622955
1200,0.0493450661329571,0.0494936196531115
1201,0.0493441241798838,0.0494913332755473
1202,0.0493431842707853,0.0494890506153562
1203,0.0493422463937481,0.0494867716585002
1204,0.0493413105370553,0.0494844963911478
1205,0.0493403766891832,0.0494822247996713
1206,0.049289914817925,0.0494799958469092
1207,0.0492890234298203,0.0494779993628061
1208,0.0492882246286985,0.0494760057970812
1209,0.0492874274070044,0.0494740151400653
1210,0.04928663175671,0.0523483577547951
1211,0.0530515492312319,0.0494683220512359
1212,0.049334305492013,0.0494663255044581
1213,0.0493334861389574,0.0494643318086148
1214,0.049332668342126,0.0494623409545675
1215,0.0493318520938541,0.0494603529332971
1216,0.0493310373865887,0.0494583677359022
1217,0.0493302242128873,0.0494561850346564
1218,0.0493293305611468,0.0494539855005491
1219,0.0492788368097435,0.0494518275520128
1220,0.0492654476111519,0.0494498320516564
1221,0.0492646375644994,0.0494478393350477
1222,0.0492638289292251,0.0494458493964342
1223,0.0492630217013838,0.0494438622301109
1224,0.0492622158770737,0.0494418778304193
1225,0.0492614114524354,0.0494398961917489
1226,0.0492606084236529,0.0494379173085344
1227,0.0492598067869513,0.049435941175256
1228,0.0492590065385967,0.0494339677864378
1229,0.0492582076748958,0.0494319971366484
1230,0.0492574101921946,0.0494298303378647
1231,0.0492565336405294,0.0494276467530048
1232,0.0492556506290194,0.0494254644997819
1233,0.0492571901305435,0.0494232700020824
1234,0.0492563068699546,0.0494210970027654
1235,0.049255433432855,0.0494189291433765
1236,0.0492545624290663,0.0522939235110381
1237,0.0530995956148395,0.0494129935249901
1238,0.0492522170480252,0.0494106990468113
1239,0.0492513001766148,0.0494087883389643
1240,0.049250533457196,0.0494068802065466
1241,0.0492497679908643,0.0494049746448656
1242,0.0492490037747839,0.0494028793268523
1243,0.0492481637099351,0.0494007676829002
1244,0.049247317366995,0.0493986572324332
1245,0.0490295947160303,0.0493965058897366
1246,0.049028720373697,0.0493945705340108
1247,0.0490279339769148,0.0493926378768343
1248,0.0490271489324149,0.0493907079121973
1249,0.0490263652361194,0.0493887806341442
1250,0.0490255828840006,0.0493868560367715
1251,0.0490251699600245,0.0493849329211733
1252,0.0490243884530667,0.049383012483733
1253,0.0490236082904658,0.0493810947185402
1254,0.0490228294681966,0.0493789860791255
1255,0.0490219734223518,0.049376861111826
1256,0.0490211110576376,0.0493747374465401
1257,0.0490202495314854,0.0493726168575658
1258,0.0490193895620983,0.0493704995171998
1259,0.0490185312173374,0.0493683854359373
1260,0.0490176744994359,0.0493662746079883
1261,0.0489505616545128,0.0493641455733403
1262,0.0489497017545802,0.0493622325369953
1263,0.0489489292268137,0.0493603221782803
1264,0.0489481580043271,0.049358414491772
1265,0.0489473880838077,0.0493565094720885
1266,0.0489466194619755,0.0493544148526453
1267,0.0489457745990244,0.0493523040282068
1268,0.048924859412088,0.0493501489378059
1269,0.0489239710759581,0.0493482098945421
1270,0.0489231718297747,0.0493462735716471
1271,0.0489223739163068,0.0493443399638709
1272,0.0489215773324095,0.0493424090659984
1273,0.0489207820749679,0.0493404808728517
1274,0.0489199881408999,0.0493385553792844
1275,0.0488529493261688,0.0493366110775458
1276,0.0488521469424558,0.0493346695370855
1277,0.0488513458979818,0.0493327307527132
1278,0.0488303197422531,0.0493307491895926
1279,0.0488294843585008,0.0493287704542696
1280,0.048828650355675,0.0493265948430741
1281,0.0488277335906054,0.0493244024707714
1282,0.048826809993537,0.0493222115320429
1283,0.0488258872321233,0.0490493928393509
1284,0.0488249660775097,0.0490473835503604
1285,0.04882404660416,0.0490453776663917
1286,0.0488231288161866,0.0490433751821354
1287,0.0488222127106263,0.04904137609075
1288,0.0488212982838272,0.0490393803852807
1289,0.04902649257706,0.0490374136304508
1290,0.0490255975482333,0.0490354704229306
1291,0.0490247139094365,0.049033532517899
1292,0.0490238329040979,0.0490315980630034
1293,0.0490232795239935,0.049029665603682
1294,0.0490224004659428,0.0490277362552541
1295,0.0490009904535941,0.0490257669775617
1296,0.0490000752854127,0.0490239953499195
1297,0.0490009108811111,0.0490222194598523
1298,0.0490000727669599,0.0490204639916854
1299,0.0489992443889065,0.049018711159491
1300,0.0489984173518475,0.0490187648513313
1301,0.0489975916523146,0.0490170125143487
1302,0.0489967672868748,0.0490152628179264
1303,0.0489959442521335,0.0490133392016431
1304,0.048995039513892,0.0490114009370104
1305,0.0489941279943762,0.0488920529678594
1306,0.0489932172581258,0.0488900170034778
1307,0.0489923080652457,0.0488879843115379
1308,0.0489914004885447,0.0488859549020777
1309,0.0489904945314475,0.0488839287694844
1310,0.0489895901904153,0.0488819059066183
1311,0.0489886874612506,0.0488798863062342
1312,0.0489877863397291,0.0488778699611273
1313,0.0489868868216665,0.0488758568641479
1314,0.0489859889029242,0.0488738470082
1315,0.0489850925794072,0.0488718403862415
1316,0.0489841978470653,0.048869836991281
1317,0.0489833047018902,0.0488678368163809
1318,0.0489824131399169,0.0488658398546526
1319,0.0489815231572205,0.0488638460992578
1320,0.0489806347499183,0.048861855543408
1321,0.0489797479141663,0.0488598681803618
1322,0.0489788626461593,0.0488578840034252
1323,0.0489779789421331,0.0488559030059489
1324,0.0489770967983563,0.0488539251813326
1325,0.04897621621114,0.0488519505230186
1326,0.0489753371768273,0.0488499790244924
1327,0.0487566015166056,0.0488479702794542
1328,0.0487556954187948,0.0488461634565111
1329,0.0487548804986972,0.0488443593091092
1330,0.0487540669370493,0.0488425578312751
1331,0.0487532547300059,0.0488407590170853
1332,0.0487527350288447,0.0488389614780666
1333,0.0487519245305817,0.0488371665972862
1334,0.0487511153824564,0.0488353743688336
1335,0.0487503075806486,0.0488335847868467
1336,0.0487497887336624,0.0488317964891616
1337,0.0487489826111543,0.0488298303759474
1338,0.0487268180169053,0.0488278036990062
1339,0.0487258859807727,0.0488259784207978
1340,0.0487250466719756,0.048824155850451
1341,0.0487242087435104,0.0488223359821533
1342,0.0487233721916469,0.0488205188101343
1343,0.0487225370126938,0.0488187043286741
1344,0.0487217032030022,0.048816892532094
1345,0.0487208707589597,0.04881508341476
1346,0.0487200396769951,0.0488132769710815
1347,0.0487192099535719,0.0488114731955129
1348,0.048718381585195,0.0488096720825476
1349,0.0487175545684035,0.0488076918772631
1350,0.0487166454692948,0.048805696525637
1351,0.0487157295738429,0.0488037025861308
1352,0.0487148144831379,0.0488017117251421
1353,0.048713900960886,0.0487997241044905
1354,0.0487129890801815,0.0487977397340292
1355,0.0487120788444009,0.0487957586083085
1356,0.0487111702499247,0.048793780720384
1357,0.0487102632924706,0.0487918060632107
1358,0.048709357967733,0.0487898346297783
1359,0.0487084542714424,0.0487878664131311
1360,0.0487075521993791,0.0487859014063634
1361,0.0487066517473656,0.0487839396026223
1362,0.0487057529112703,0.0487819809951036
1363,0.048704855687004,0.0487800255770517
1364,0.0487039600705205,0.0487780733417629
1365,0.0487030660578169,0.0487761242825767
1366,0.0487021736449284,0.0487741783928812
1367,0.0487012828279332,0.0487722356661116
1368,0.0487003936029486,0.0487702960957452
1369,0.0486995059661285,0.0487683596753056
1370,0.0486986199136681,0.0487664263983593
1371,0.0486977354417981,0.0487644962585146
1372,0.0486968525467856,0.0487625692494218
1373,0.0486959712249345,0.0487606453647729
1374,0.0486950914725826,0.0487587245982996
1375,0.0486942132861043,0.0487568069437731
1376,0.0486933366619059,0.0487548923950034
1377,0.0486924615964288,0.0487550469195945
1378,0.0486915880861445,0.0487530467938375
1379,0.0486907161275592,0.0487510497241355
1380,0.048689845717209,0.04874905570499
1381,0.0486889768516608,0.0487470647309374
1382,0.0486881095275121,0.0487450767965415
1383,0.0486872437413896,0.0487430918963949
1384,0.0486863794899485,0.0487411100251224
1385,0.048685516769874,0.0487391311773742
1386,0.0486846555778784,0.048737155347829
1387,0.0486837959107007,0.0487351825311914
1388,0.0486829377651071,0.0487332127221955
1389,0.0486820811378911,0.048731245915599
1390,0.0486812260258704,0.0487292821061866
1391,0.04868037242589,0.0487273212887672
1392,0.0486795203348175,0.048725363458174
1393,0.0486786697495456,0.0487234086092655
1394,0.0486778206669915,0.0485950427111265
1395,0.0486769730840958,0.0485929914229136
1396,0.0486761269978206,0.0485909431676713
1397,0.0486752824051528,0.0485888979403839
1398,0.0486744393030985,0.0485868557360577
1399,0.0486735976886878,0.0485848165497184
1400,0.0486727575589706,0.0485827803764154
1401,0.0486719189110187,0.0485807472112162
1402,0.0486710817419227,0.0485787170492088
1403,0.048670246048795,0.0485766898855007
1404,0.0486694118287656,0.0485746657152201
1405,0.0486685790789852,0.0485726445335117
1406,0.0486677477966231,0.0485706263355395
1407,0.0486669179788659,0.0485686111164866
1408,0.0486660896229207,0.0485665988715515
1409,0.0486652627260081,0.0485645895959527
1410,0.0486418591388634,0.0485625369351216
1411,0.0486409957760154,0.0485606898024949
1412,0.0484213732134578,0.04855880929805
1413,0.0484205704539918,0.0485569313478342
1414,0.0484197690001627,0.0485550559475948
1415,0.0484189688490544,0.0485531830931017
1416,0.0484181699977764,0.0485513127801524
1417,0.0484173724434647,0.0485492562535735
1418,0.0484164957229643,0.0485471837292334
1419,0.0484156124410854,0.0485451124007226
1420,0.0484147299289718,0.0485430440001526
1421,0.0484138489237671,0.0485409786974867
1422,0.0484129694965518,0.0485389165048861
1423,0.0484120916511564,0.0485368574185964
1424,0.0484112153846493,0.0485348014332871
1425,0.0484103406934467,0.0485327485434949
1426,0.0484094675739275,0.0485306987437713
1427,0.0484085960224972,0.0485286520286988
1428,0.0484077260355933,0.0485266083928874
1429,0.0484068576096837,0.0485245678309783
1430,0.0484059907412674,0.0485225303376421
1431,0.0484051254268757,0.0485204959075761
1432,0.0484042616630667,0.048518464535506
1433,0.0484033994464292,0.048516436216185
1434,0.0484025387735804,0.0485144109443913
1435,0.0484016796411646,0.0485123887149328
1436,0.0484008220458563,0.0485103695226399
1437,0.0483999659843543,0.0485083533623679
1438,0.0483991114533846,0.048506340228999
1439,0.0483982584496998,0.0485043301174373
1440,0.0483974069700776,0.0485023230226108
1441,0.0483965570113198,0.0485003189394724
1442,0.0483957085702551,0.0484983178629938
1443,0.0483948616437328,0.0484963197881739
1444,0.0483940162286289,0.0484943247100283
1445,0.0483931723218403,0.0484923326235972
1446,0.0483923299202873,0.0484903435239395
1447,0.0483886874538944,0.0484883589680491
1448,0.0483878488398916,0.0484863775394998
1449,0.0485153765153602,0.0484842878570544
1450,0.0485144434756467,0.0484822090697394
1451,0.0485135149955407,0.0484801342943197
1452,0.0485125884905388,0.0484780628307734
1453,0.0485116636966784,0.0484759946035218
1454,0.0485109286991973,0.0484739304511928
1455,0.0485100063984787,0.0484718695993714
1456,0.0485090857679145,0.0484698119631655
1457,0.0485081668081005,0.0484677575289862
1458,0.0486323996506077,0.0484655986154569
1459,0.0486313818386103,0.0484634518065369
1460,0.0486303693846575,0.0484613093365763
1461,0.0486293591510105,0.0484591704157493
1462,0.0486283508173136,0.0484570349589486
1463,0.0486273443477886,0.0484549029522735
1464,0.0486263397354216,0.0484527743890404
1465,0.0486253369761255,0.0484506492633116
1466,0.0486243360661301,0.0484485275692446
1467,0.0486233370017175,0.0484464093010242
1468,0.0486330239161996,0.0484442767390138
1469,0.04863202962098,0.0484421650960196
1470,0.0486310464894795,0.048440058719458
1471,0.0486300661940458,0.0484379560224634
1472,0.0486290878892325,0.0484358568386448
1473,0.0486281114854824,0.048433761145089
1474,0.0486271369696311,0.0484316689334034
1475,0.0486261643362611,0.0484295801966894
1476,0.0486251935807668,0.0484274949282274
1477,0.0486242246986544,0.0484254131213434
1478,0.0486232576854686,0.0484233347693964
1479,0.0486222925367868,0.0484212598657749
1480,0.0486213292482179,0.0484191884038966
1481,0.0486203678154005,0.048417120377208
1482,0.0486194082340022,0.0484150557791855
1483,0.0486184504997221,0.0484129946033323
1484,0.0486174946082865,0.0484109368431776
1485,0.0486167045759775,0.0484088834849176
1486,0.0486159149313922,0.0484068346232099
1487,0.048614963034314,0.0484047892586836
1488,0.0486140129619338,0.0484027472826661
1489,0.0486130647151886,0.0484007086782498
1490,0.0486121182902448,0.0483986734380071
1491,0.0486111736829021,0.048396641555507
1492,0.0486102308889544,0.0483946130244469
1493,0.0486092899042236,0.048392587838563
1494,0.0486083507245603,0.0483905659916159
1495,0.0486074133458408,0.0490081187275664
1496,0.0486064777639701,0.0490059562915132
1497,0.0486055439748799,0.0490037972598402
1498,0.0486046119745279,0.0490016416263832
1499,0.0486036817588978,0.0489994893849996
1500,0.0486027533239974,0.0489973405295732
1501,0.0486018266658624,0.0489951950540082
1502,0.0486009017805507,0.0489930529522307
1503,0.0485999786641448,0.0489909142181899
1504,0.0485990573127518,0.0489887788458567
1505,0.0485981377225016,0.0489866468292223
1506,0.048597219889548,0.0489845181622985
1507,0.048596303810066,0.0489823928391182
1508,0.0485953894802536,0.0489802708537353
1509,0.0485944768963316,0.0489781522002204
1510,0.0485935660545405,0.0489760368726666
1511,0.0485926569511435,0.0489739248651848
1512,0.0485917495824241,0.0489718161719045
1513,0.0485230560369088,0.0489696778208705
1514,0.0485221357140253,0.0489677553465676
1515,0.0485213075643962,0.0489658356467207
1516,0.0485204808550989,0.0488241395533799
1517,0.0485196555835592,0.0488219179036937
1518,0.0485187484851878,0.0488196790740486
1519,0.0485178347122031,0.0488174416449457
1520,0.0485169218550969,0.0488152074886795
1521,0.0485160106776629,0.0488129767891638
1522,0.0485151012539482,0.0488107495597071
1523,0.048514193588319,0.0488085257963901
1524,0.0485132876781135,0.0488063054935585
1525,0.0485123835199678,0.0488040886453988
1526,0.048511481110462,0.0488018752460864
1527,0.0485105804461783,0.0487996652898066
1528,0.0485096815237096,0.0487974587707565
1529,0.0485087843396614,0.0487952556831421
1530,0.0485078888906497,0.0487930560211795
1531,0.0485069951733021,0.048790859779097
1532,0.0485061031842572,0.0487886669511304
1533,0.0485052129201627,0.0487864775315286
1534,0.0485043243776805,0.0487842915145465
1535,0.0482832237038055,0.0487820829112131
1536,0.0482823126503393,0.0487800980221641
1537,0.0482814936492815,0.0487781159125912
1538,0.0482806760958385,0.0487761365780769
1539,0.0482798599870419,0.0487741600142202
1540,0.0482790453199409,0.0487719867390721
1541,0.0482610088043343,0.0487697257167244
1542,0.04826005923772,0.0487676873311854
1543,0.0482592030952561,0.0487656519441298
1544,0.0482583484981057,0.0487636195505305
1545,0.048257495443465,0.0487615901453657
1546,0.0482566439285344,0.0487595637236225
1547,0.048255793950521,0.0487575402802916
1548,0.0482549455066344,0.0487555198103712
1549,0.0482540985940904,0.0487535023088653
1550,0.0482532532101091,0.0487514877707865
1551,0.0482524093519165,0.0487494761911515
1552,0.0482515670167423,0.0487472645437119
1553,0.0482506412161011,0.0487450359565575
1554,0.0482497086688178,0.0487428089310069
1555,0.048248777124268,0.0487405853306686
1556,0.0482478473621249,0.0487383653377523
1557,0.0482469194577766,0.0487361489645568
1558,0.0482459934154517,0.0487339362062174
1559,0.048245069232194,0.0485871294918198
1560,0.0482441469043281,0.0485848072037931
1561,0.048243226428112,0.048582488595429
1562,0.0484128451678152,0.0485801884339232
1563,0.0484119427576418,0.0485779141184414
1564,0.0484110506473849,0.0485756457041986
1565,0.0484101612361768,0.0485733811695919
1566,0.0484092737524025,0.048571120304234
1567,0.0484083881145508,0.0485688630807765
1568,0.0484075043108538,0.0485666094903809
1569,0.048732626021124,0.0485642795023046
1570,0.0487316649219615,0.0485619661952887
1571,0.0487307106928692,0.0485596578970069
1572,0.0487297589331325,0.0485573534196511
1573,0.0487288091926839,0.0485550526367997
1574,0.0487278614216072,0.0485527555294992
1575,0.0487269156105402,0.0485504620897004
1576,0.0487259717542555,0.0485481723104761
1577,0.0487250298479666,0.0485458861850364
1578,0.0487240898869579,0.048543603706624
1579,0.0487231518665437,0.0485413248685077
1580,0.0487222157820661,0.0485390496639763
1581,0.0487212816288924,0.048499919480636
1582,0.0487203494024153,0.0484976190289619
1583,0.0487194190980539,0.0484953223680116
1584,0.0487184907112505,0.0484930294899599
1585,0.0487175642374733,0.0484907403870122
1586,0.048716639672213,0.0484884550514034
1587,0.0487157170109854,0.0484861734753969
1588,0.04871479624933,0.0484838956512827
1589,0.0487138773828074,0.0484816215713822
1590,0.0489187661888057,0.0484793773395959
1591,0.0489178653616313,0.048477159524321
1592,0.0489169760630047,0.0484749475824567
1593,0.0489160895849495,0.0484727394291122
1594,0.0489152050417216,0.0484705348461164
1595,0.0489143223388491,0.0484683338041232
1596,0.0489134414619403,0.0484661362929305
1597,0.0489125624047458,0.0484639423043133
1598,0.0489116851618805,0.0484617518302947
1599,0.0489108097280868,0.0484595648629634
1600,0.0489099360981601,0.0484573813944579
1601,0.0489090642669379,0.048455201416965
1602,0.0489081942293027,0.048453024922715
1603,0.048907325980177,0.0484508519039862
1604,0.0489064595145266,0.0484486823531005
1605,0.0489055948273562,0.0484465162624245
1606,0.0489047319137118,0.0484443536243648
1607,0.0489038707686762,0.0484421944313761
1608,0.0489030113873748,0.0484400386759513
1609,0.0489021537649687,0.0484378863506259
1610,0.0489012978966571,0.0484357374479755
1611,0.0489004437776757,0.0484335919606161
1612,0.0488995914032975,0.0484314498812042
1613,0.0488720917663573,0.0484292601398356
1614,0.048871197062924,0.048427289724378
1615,0.0488703919134093,0.0484253221431221
1616,0.048869588226054,0.048423357390698
1617,0.0488687859974558,0.0484213954617603
1618,0.0488679852242365,0.0471668343598409
1619,0.0488671859030389,0.0471646247737159
1620,0.0488663073956394,0.0471623982808953
1621,0.048865422495076,0.0471601733629951
1622,0.0488645385519848,0.0471579518802475
1623,0.0488636563049595,0.0471557340132511
1624,0.0488627758246023,0.0471535197729092
1625,0.0488618971140572,0.0471513091530116
1626,0.0488610201696773,0.0471491021456572
1627,0.0488601449871591,0.047146898742809
1628,0.0488592715621577,0.0471446989364503
1629,0.0488583998903482,0.0471425027186037
1630,0.0488575299674348,0.0471403100813282
1631,0.0488566617891489,0.0471381210167212
1632,0.0488287465816762,0.0471358841444728
1633,0.0488278350781017,0.0471338714903455
1634,0.0488270147751962,0.0471318618048148
1635,0.0488261959362681,0.0471298550820962
1636,0.0488253785582241,0.04712785131643
1637,0.0488245626379897,0.0471258505020798
1638,0.0488237481725069,0.04712385263333
1639,0.048822935158732,0.0471218577044894
1640,0.0488221235936389,0.0471198657098894
1641,0.0488213134742183,0.047117876643881
1642,0.0488205047974728,0.0471156897607511
1643,0.0487923437724164,0.0471134348923176
1644,0.0487914598608158,0.0471114045123242
1645,0.0487906091500434,0.0471093771403073
1646,0.0487897599406153,0.0471073527705341
1647,0.0487889122294794,0.0471053313972909
1648,0.0487880660135991,0.0471033130148885
1649,0.0487872212899544,0.0471012976176563
1650,0.0487863780555397,0.0470992851999464
1651,0.0487855363073642,0.047097275756133
1652,0.0487846960424533,0.0470952692806071
1653,0.0487838572578451,0.0470935668202597
1654,0.0487830199505929,0.0470913602175558
1655,0.0487820996446055,0.0470891367429198
1656,0.0487811725890012,0.0470869148526223
1657,0.0487802464844444,0.0470846964047856
1658,0.0487793725066365,0.047082482000543
1659,0.0487784489786271,0.0470802712760969
1660,0.0487775272313163,0.0470780641866251
1661,0.0487766072856586,0.0470758607206336
1662,0.0487756891401359,0.0470736608701341
1663,0.0488801692120319,0.0470714294821864
1664,0.0488792237520399,0.0470692182385164
1665,0.0488782878184997,0.0470670122339889
1666,0.0488773544556431,0.0470648099558602
1667,0.0488764229573635,0.0470626112447821
1668,0.0488754932489812,0.0470604160781952
1669,0.0488745653196249,0.0470582244473865
1670,0.0488736391648844,0.0470560363450619
1671,0.0488727147810161,0.0470538517640929
1672,0.0488717921643575,0.047051670697387
1673,0.0488708713112675,0.047049493137879
1674,0.0488699522181226,0.0470473190785233
1675,0.0488690348813119,0.0470451485122996
1676,0.0488681192972418,0.0470429814322074
1677,0.0488672054623302,0.0470408178312699
1678,0.048866293373011,0.0470386577025302
1679,0.048797480661823,0.047036471640734
1680,0.0488644632062479,0.0470345361678616
1681,0.0487957361731158,0.047032593702853
1682,0.0488628313110369,0.0470306831516941
1683,0.0487941062270408,0.0479998293397804
1684,0.0487932949951586,0.0479979543039711
1685,0.0488604168389515,0.047996110188195
1686,0.0487916896001983,0.0479942593984471
1687,0.0487908905390993,0.047992411362578
1688,0.0488580386714595,0.0479905938912953
1689,0.0487893092422477,0.0479887696920697
1690,0.0487885221283492,0.0479869481771769
1691,0.0487877363304038,0.0479851293416911
1692,0.0487869518460951,0.0479831296147531
1693,0.0488540603971918,0.0479811421072618
1694,0.0487852334180884,0.0479791492868413
1695,0.0487844038259368,0.0479773596576167
1696,0.048783632388932,0.0479755726311004
1697,0.0487828622270309,0.0479737882025616
1698,0.0487820933380127,0.0479720063672814
1699,0.0487813257196643,0.0479702271205534
1700,0.0487805593697766,0.0479684504576826
1701,0.0487797942861488,0.0479666763739853
1702,0.0487790304665844,0.047964904864791
1703,0.0488924928516692,0.0479630350306205
1704,0.0488916412846367,0.0479609979920212
1705,0.0489587442728801,0.0479589741085716
1706,0.0489578263417037,0.0479569727039872
1707,0.0489569185950441,0.0479549765017397
1708,0.0489560133627949,0.0479529837496484
1709,0.0489551098669279,0.0479509942648013
1710,0.0488861609909074,0.047948981320958
1711,0.04894536816383,0.0479471740641129
1712,0.0489445243904468,0.0479453875165752
1713,0.0489436904206615,0.0479436035795759
1714,0.0489428578035076,0.0479418222485041
1715,0.0489420265367005,0.047940043518762
1716,0.0489411966179632,0.0479380878840037
1717,0.0489402843081676,0.047936117256779
1718,0.0489393651679246,0.0479341479922591
1719,0.0489384468291051,0.0479321817373991
1720,0.0489375300600191,0.0479302186529987
1721,0.0491421712139845,0.0479282758432145
1722,0.0491412703308048,0.0479263553375478
1723,0.0491403805560715,0.0479244398569026
1724,0.0491394933484781,0.0479225276483501
1725,0.0492623011676485,0.0479206377205262
1726,0.0492614249660968,0.0479187697255677
1727,0.0492605599371496,0.0479169066178884
1728,0.0492596974654484,0.0479150466670136
1729,0.0492588366751757,0.047913189690972
1730,0.049257977473266,0.0479113356644095
1731,0.0492571198458589,0.04790948457786
1732,0.0492562637871484,0.0479076364235115
1733,0.0492554092921819,0.0479057911937731
1734,0.0492545563561379,0.0479039488811232
1735,0.0491856419680161,0.0479020834864308
1736,0.0491847824721405,0.0479004066539524
1737,0.0492520768492613,0.0478987582169558
1738,0.0491832489790058,0.0478971028286688
1739,0.0492505553313366,0.047895475524511
1740,0.0491817357216121,0.0478936770428671
1741,0.0491809079158632,0.0478920452814306
1742,0.0491801572101496,0.047890415798238
1743,0.0492474814993174,0.0478888140869517
1744,0.049178668874166,0.0478872053302537
1745,0.0492903552973331,0.0478855092975905
1746,0.0493576057161152,0.0478838576491966
1747,0.0493567975991447,0.0478822248338352
1748,0.0493559988406364,0.0478805943118921
1749,0.0493552013464613,0.0478789660785353
1750,0.0493544051135726,0.0478773401289591
1751,0.0493536101389466,0.0478757164583853
1752,0.0493528164195806,0.0478740950620614
1753,0.0493520239524936,0.0478723123260627
1754,0.0493511527846756,0.0478705158093168
1755,0.0493502750526013,0.0478687204135243
1756,0.0493493980399579,0.047866927638353
